Date,Open,High,Low,Close,Adj Close,Volume
2012-12-31,38.435115814208984,39.093509674072266,38.1870231628418,39.064884185791016,28.44489097595215,15004635
2013-01-02,39.9427490234375,39.95228958129883,39.064884185791016,39.446563720703125,28.722806930541992,16722831
2013-01-03,39.97137451171875,40.48664093017578,39.22710037231445,40.39122009277344,29.410663604736328,24673483
2013-01-04,40.51526641845703,40.553436279296875,39.904579162597656,40.04771041870117,29.160539627075195,16169068
2013-01-07,40.114505767822266,40.257633209228516,39.933204650878906,40.19084167480469,29.264755249023438,12055773
2013-01-08,40.314884185791016,40.73473358154297,40.24809265136719,40.24809265136719,29.306447982788086,15458943
2013-01-09,40.4484748840332,40.696563720703125,40.26717758178711,40.639312744140625,29.591310501098633,10556609
2013-01-10,40.906490325927734,41.17366409301758,40.79198455810547,40.82061004638672,29.723312377929688,13593084
2013-01-11,40.75381851196289,41.345420837402344,40.75381851196289,41.25,30.035991668701172,12722825
2013-01-14,41.32633590698242,41.564884185791016,41.078243255615234,41.35496139526367,30.112407684326172,11650721
2013-01-15,41.393131256103516,41.54580307006836,40.84923553466797,40.906490325927734,29.785844802856445,12446677
2013-01-16,40.92557144165039,41.068702697753906,40.553436279296875,40.59160232543945,29.55656623840332,12481156
2013-01-17,40.84923553466797,40.88740539550781,40.59160232543945,40.79198455810547,29.702478408813477,16255109
2013-01-18,40.91603088378906,41.011451721191406,40.696563720703125,41.011451721191406,29.862274169921875,17222937
2013-01-22,40.81106948852539,41.24045944213867,40.65839767456055,41.22137451171875,30.015132904052734,12819765
2013-01-23,41.03053283691406,41.106868743896484,40.60114669799805,40.85877990722656,29.751110076904297,14854666
2013-01-24,40.98282241821289,41.23091506958008,40.963741302490234,41.03053283691406,29.876171112060547,13096122
2013-01-25,41.14503860473633,41.46946716308594,40.76335906982422,41.46946716308594,30.195781707763672,13799330
2013-01-28,41.35496139526367,41.507633209228516,40.963741302490234,40.963741302490234,29.827543258666992,12418800
2013-01-29,41.211830139160156,41.73664093017578,41.020992279052734,41.66030502319336,30.33473777770996,16474874
2013-01-30,41.66030502319336,41.76526641845703,41.46946716308594,41.507633209228516,30.223569869995117,13280885
2013-01-31,41.44084167480469,41.64122009277344,41.26908493041992,41.26908493041992,30.049875259399414,15237291
2013-02-01,40.30534362792969,40.79198455810547,39.60877990722656,39.91412353515625,29.063268661499023,39497024
2013-02-04,39.4942741394043,39.75190734863281,38.959922790527344,38.979007720947266,28.382362365722656,30821366
2013-02-05,39.16984558105469,39.58015441894531,39.05534362792969,39.53244400024414,28.78534507751465,22330050
2013-02-06,39.45610809326172,39.5515251159668,39.10305404663086,39.20801544189453,28.549116134643555,18218222
2013-02-07,39.21755599975586,39.40839767456055,39.007633209228516,39.122135162353516,28.48658561706543,16950666
2013-02-08,39.17938995361328,39.29389190673828,39.07442855834961,39.29389190673828,28.611650466918945,15365566
2013-02-11,39.303436279296875,39.59923553466797,39.20801544189453,39.48473358154297,28.750612258911133,11959776
2013-02-12,39.475189208984375,39.66603088378906,39.24618148803711,39.5515251159668,28.799240112304688,10475808
2013-02-13,39.52289962768555,39.58969497680664,39.13167953491211,39.26526641845703,28.59080696105957,16561858
2013-02-14,39.16030502319336,39.332061767578125,38.959922790527344,39.303436279296875,28.61859893798828,17116774
2013-02-15,39.56106948852539,39.59923553466797,39.35114669799805,39.52289962768555,28.77840805053711,16326897
2013-02-19,39.69465637207031,40.286258697509766,39.67557144165039,40.286258697509766,29.334239959716797,13944793
2013-02-20,40.41984558105469,40.79198455810547,40.286258697509766,40.70610809326172,29.639938354492188,17607343
2013-02-21,40.553436279296875,40.6202278137207,40.33396911621094,40.553436279296875,29.528762817382812,12390504
2013-02-22,40.6297721862793,41.288169860839844,40.582061767578125,41.00190734863281,29.855331420898438,16132807
2013-02-25,41.32633590698242,41.459922790527344,40.5629768371582,40.57251739501953,29.54267120361328,20338850
2013-02-26,40.79198455810547,40.83969497680664,40.171756744384766,40.47710037231445,29.47319221496582,14570449
2013-02-27,40.33396911621094,41.17366409301758,40.33396911621094,41.00190734863281,29.855331420898438,13537121
2013-02-28,41.040077209472656,41.23091506958008,40.77289962768555,40.77289962768555,29.68857765197754,14893442
2013-03-01,40.39122009277344,40.71564865112305,40.39122009277344,40.67748260498047,29.619094848632812,15527482
2013-03-04,40.95419692993164,41.364505767822266,40.8015251159668,41.35496139526367,30.112407684326172,14839890
2013-03-05,41.60305404663086,41.65076446533203,41.125953674316406,41.26908493041992,30.049875259399414,15843769
2013-03-06,41.316795349121094,41.73664093017578,41.08778762817383,41.67938995361328,30.348634719848633,19301121
2013-03-07,41.8129768371582,41.917938232421875,41.11641311645508,41.288169860839844,30.06376838684082,14392813
